,ID,TM,ME,PA,AE,SS
3151,0108,00,09,00,T,56.0
3152,0108,00,09,01,T,20.0
3153,0108,00,09,02,T,12.0
3154,0108,00,09,03,T,56.0
3155,0108,00,09,04,T,34.0
3156,0108,00,09,05,T,20.0
3157,0109,00,00,00,T,89.0
3158,0109,00,00,01,T,84.0
3159,0109,00,00,02,T,70.0
3160,0109,00,00,03,T,56.0
3161,0109,00,00,04,T,32.0
3162,0109,00,01,00,T,73.0
3163,0109,00,01,01,T,70.0
3164,0109,00,01,02,T,54.0
3165,0109,00,01,03,T,30.0
3166,0109,00,01,04,T,18.0
3167,0109,00,10,00,T,37.5
3168,0109,00,11,00,T,85.0
3169,0109,00,02,00,T,80.0
3170,0109,00,02,01,T,66.0
3171,0109,00,02,02,T,52.0
3172,0109,00,02,03,T,34.0
3173,0109,00,02,04,T,30.0
3174,0109,00,03,01,T,36.0
3175,0109,00,03,02,T,16.0
3176,0109,00,03,03,T,6.0
3177,0109,00,03,04,T,0.0
3178,0109,00,04,00,T,60.0
3179,0109,00,04,01,T,42.0
3180,0109,00,04,02,T,32.0
3181,0109,00,06,00,T,20.0
3182,0109,00,09,00,T,68.0
3183,0109,00,09,01,T,28.0
3184,0109,00,09,02,T,16.0
3185,0109,00,09,03,T,52.0
3186,0109,00,09,04,T,30.0
3187,0109,00,09,05,T,20.0
3188,0110,00,01,00,T,74.0
3189,0110,00,01,01,T,58.0
3190,0110,00,01,02,T,40.0
3191,0110,00,01,03,T,22.0
3192,0110,00,01,04,T,12.0
3193,0110,00,11,00,T,83.0
3194,0110,00,02,00,T,74.0
3195,0110,00,02,01,T,58.0
3196,0110,00,02,02,T,48.0
3197,0110,00,02,03,T,34.0
3198,0110,00,02,04,T,20.0
3199,0110,00,03,03,T,4.0
3200,0110,00,03,04,T,0.0
3201,0110,00,06,00,T,22.0
3202,0110,00,08,01,T,22.0
3203,0110,00,09,02,T,14.0
3204,0110,00,09,05,T,18.0
3205,0111,00,00,00,T,91.0
3206,0111,00,00,01,T,82.0
3207,0111,00,00,02,T,46.0
3208,0111,00,00,03,T,44.0
3209,0111,00,00,04,T,28.0
3210,0111,00,01,00,T,80.0
3211,0111,00,01,01,T,73.0
3212,0111,00,01,02,T,52.0
3213,0111,00,01,03,T,30.0
3214,0111,00,01,04,T,20.0
3215,0111,00,10,00,T,60.0
3216,0111,00,11,00,T,83.0
3217,0111,00,02,00,T,82.0
3218,0111,00,02,01,T,70.0
3219,0111,00,02,02,T,60.0
3220,0111,00,02,03,T,48.0
3221,0111,00,02,04,T,34.0
3222,0111,00,03,00,T,68.0
3223,0111,00,03,01,T,66.0
3224,0111,00,03,02,T,34.0
3225,0111,00,03,03,T,20.0
3226,0111,00,03,04,T,6.0
3227,0111,00,04,00,T,70.0
3228,0111,00,04,01,T,64.0
3229,0111,00,04,02,T,42.0
3230,0111,00,06,00,T,18.0
3231,0111,00,08,00,T,46.0
3232,0111,00,08,01,T,22.0
3233,0111,00,09,00,T,34.0
3234,0111,00,09,01,T,16.0
3235,0111,00,09,02,T,14.0
3236,0111,00,09,03,T,48.0
3237,0111,00,09,04,T,30.0
3238,0111,00,09,05,T,14.0
3239,0112,00,00,00,T,92.0
3240,0112,00,00,01,T,79.0
3241,0112,00,00,02,T,60.0
3242,0112,00,01,00,T,74.0
3243,0112,00,01,01,T,62.0
3244,0112,00,01,02,T,46.0
3245,0112,00,01,03,T,20.0
3246,0112,00,01,04,T,10.0
3247,0112,00,10,00,T,32.5
3248,0112,00,11,00,T,79.0
3249,0112,00,02,00,T,79.0
3250,0112,00,02,01,T,69.0
3251,0112,00,02,02,T,54.0
3252,0112,00,02,03,T,36.0
3253,0112,00,02,04,T,22.0
3254,0112,00,03,03,T,0.0
3255,0112,00,03,04,T,0.0
3256,0112,00,04,01,T,36.0
3257,0112,00,04,02,T,34.0
3258,0112,00,06,00,T,18.0
3259,0112,00,08,01,T,20.0
3260,0112,00,09,01,T,18.0
3261,0112,00,09,02,T,14.0
3262,0112,00,09,03,T,34.0
3263,0112,00,09,04,T,24.0
3264,0112,00,09,05,T,16.0
3265,0113,00,01,00,T,76.0
3266,0113,00,01,01,T,58.0
3267,0113,00,01,02,T,44.0
3268,0113,00,01,03,T,24.0
3269,0113,00,01,04,T,10.0
3270,0113,00,10,00,T,32.5
3271,0113,00,11,00,T,80.0
3272,0113,00,02,00,T,78.0
3273,0113,00,02,01,T,64.0
3274,0113,00,02,02,T,46.0
3275,0113,00,02,03,T,34.0
3276,0113,00,02,04,T,26.0
3277,0113,00,03,03,T,6.0
3278,0113,00,03,04,T,2.0
3279,0113,00,06,00,T,18.0
3280,0113,00,09,02,T,16.0
3281,0113,00,09,05,T,18.0
3282,0114,00,01,00,T,70.0
3283,0114,00,01,01,T,58.0
3284,0114,00,01,02,T,44.0
3285,0114,00,01,03,T,22.0
3286,0114,00,01,04,T,10.0
3287,0114,00,11,00,T,80.0
3288,0114,00,02,00,T,74.0
3289,0114,00,02,01,T,60.0
3290,0114,00,02,02,T,40.0
3291,0114,00,02,03,T,24.0
3292,0114,00,02,04,T,16.0
3293,0114,00,03,03,T,6.0
3294,0114,00,03,04,T,0.0
3295,0114,00,06,00,T,16.0
3296,0114,00,08,01,T,14.0
3297,0115,00,00,00,T,91.0
3298,0115,00,00,01,T,75.0
3299,0115,00,00,02,T,60.0
3300,0115,00,00,03,T,42.0
3301,0115,00,00,04,T,22.0
3302,0115,00,01,00,T,78.0
3303,0115,00,01,01,T,66.0
3304,0115,00,01,02,T,44.0
3305,0115,00,01,03,T,20.0
3306,0115,00,01,04,T,10.0
3307,0115,00,10,00,T,32.5
3308,0115,00,11,00,T,78.0
3309,0115,00,02,00,T,83.0
3310,0115,00,02,01,T,68.0
3311,0115,00,02,02,T,52.0
3312,0115,00,02,03,T,38.0
3313,0115,00,02,04,T,20.0
3314,0115,00,03,00,T,66.0
3315,0115,00,03,01,T,62.0
3316,0115,00,03,02,T,42.0
3317,0115,00,03,03,T,12.0
3318,0115,00,03,04,T,2.0
3319,0115,00,04,00,T,68.0
3320,0115,00,04,01,T,40.0
3321,0115,00,04,02,T,28.0
3322,0115,00,06,00,T,20.0
3323,0115,00,07,01,T,22.0
3324,0115,00,08,01,T,16.0
3325,0115,00,09,00,T,52.0
3326,0115,00,09,01,T,22.0
3327,0115,00,09,02,T,12.0
3328,0115,00,09,03,T,22.0
3329,0115,00,09,04,T,20.0
3330,0115,00,09,05,T,6.0
3331,0116,00,01,00,T,81.0
3332,0116,00,01,01,T,77.0
3333,0116,00,01,02,T,50.0
3334,0116,00,01,03,T,34.0
3335,0116,00,01,04,T,20.0
3336,0116,00,11,00,T,77.0
3337,0116,00,02,00,T,74.0
3338,0116,00,02,01,T,60.0
3339,0116,00,02,02,T,54.0
3340,0116,00,02,03,T,42.0
3341,0116,00,02,04,T,34.0
3342,0116,00,06,00,T,20.0
3343,0116,00,09,05,T,12.0
3344,0117,00,00,01,T,82.0
3345,0117,00,00,02,T,64.0
3346,0117,00,01,00,T,66.0
3347,0117,00,01,01,T,72.0
3348,0117,00,01,02,T,54.0
3349,0117,00,01,03,T,26.0
3350,0117,00,01,04,T,14.0
3351,0117,00,11,00,T,74.0
3352,0117,00,02,00,T,75.0
3353,0117,00,02,01,T,68.0
3354,0117,00,02,02,T,56.0
3355,0117,00,02,03,T,36.0
3356,0117,00,02,04,T,18.0
3357,0117,00,03,03,T,0.0
3358,0117,00,03,04,T,0.0
3359,0117,00,05,00,T,30.0
3360,0117,00,06,00,T,18.0
3361,0117,00,09,01,T,12.0
3362,0117,00,09,02,T,8.0
3363,0117,00,09,05,T,8.0
3364,0118,00,00,00,T,92.0
3365,0118,00,00,01,T,67.0
3366,0118,00,00,02,T,44.0
3367,0118,00,00,03,T,24.0
3368,0118,00,00,04,T,4.0
3369,0118,00,01,00,T,74.0
3370,0118,00,01,01,T,60.0
3371,0118,00,01,02,T,34.0
3372,0118,00,01,03,T,10.0
3373,0118,00,01,04,T,2.0
3374,0118,00,10,00,T,30.0
3375,0118,00,11,00,T,73.0
3376,0118,00,02,00,T,76.0
3377,0118,00,02,01,T,54.0
3378,0118,00,02,02,T,36.0
3379,0118,00,02,03,T,18.0
3380,0118,00,02,04,T,10.0
3381,0118,00,03,03,T,2.0
3382,0118,00,03,04,T,0.0
3383,0118,00,04,00,T,56.0
3384,0118,00,04,01,T,46.0
3385,0118,00,04,02,T,32.0
3386,0118,00,05,00,T,24.0
3387,0118,00,06,00,T,18.0
3388,0118,00,06,02,T,28.0
3389,0118,00,09,00,T,30.0
3390,0118,00,09,01,T,14.0
3391,0118,00,09,02,T,8.0
3392,0118,00,09,03,T,20.0
3393,0118,00,09,04,T,12.0
3394,0118,00,09,05,T,4.0
3395,0119,00,00,02,T,68.0
3396,0119,00,00,03,T,42.0
3397,0119,00,00,04,T,14.0
3398,0119,00,01,00,T,79.0
3399,0119,00,01,01,T,67.0
3400,0119,00,01,02,T,42.0
3401,0119,00,01,03,T,26.0
3402,0119,00,01,04,T,10.0
3403,0119,00,10,00,T,25.0
3404,0119,00,11,00,T,83.0
3405,0119,00,02,00,T,81.0
3406,0119,00,02,01,T,66.0
3407,0119,00,02,02,T,50.0
3408,0119,00,02,03,T,32.0
3409,0119,00,02,04,T,22.0
3410,0119,00,03,02,T,8.0
3411,0119,00,03,03,T,0.0
3412,0119,00,03,04,T,0.0
3413,0119,00,05,00,T,24.0
3414,0119,00,06,00,T,18.0
3415,0119,00,07,00,T,16.0
3416,0119,00,08,01,T,14.0
3417,0119,00,09,01,T,12.0
3418,0119,00,09,02,T,6.0
3419,0119,00,09,04,T,18.0
3420,0119,00,09,05,T,12.0
3421,0120,00,00,00,T,91.0
3422,0120,00,00,01,T,70.0
3423,0120,00,00,02,T,58.0
3424,0120,00,00,03,T,34.0
3425,0120,00,00,04,T,14.0
3426,0120,00,01,00,T,78.0
3427,0120,00,01,01,T,58.0
3428,0120,00,01,02,T,36.0
3429,0120,00,01,03,T,16.0
3430,0120,00,01,04,T,6.0
3431,0120,00,10,00,T,50.0
3432,0120,00,11,00,T,77.0
3433,0120,00,02,00,T,79.0
3434,0120,00,02,01,T,66.0
3435,0120,00,02,02,T,50.0
3436,0120,00,02,03,T,32.0
3437,0120,00,02,04,T,16.0
3438,0120,00,03,00,T,58.0
3439,0120,00,03,01,T,56.0
3440,0120,00,03,02,T,36.0
3441,0120,00,03,03,T,14.0
3442,0120,00,03,04,T,2.0
3443,0120,00,04,00,T,70.0
3444,0120,00,04,01,T,44.0
3445,0120,00,04,02,T,24.0
3446,0120,00,05,00,T,28.0
3447,0120,00,06,00,T,20.0
3448,0120,00,06,01,T,48.0
3449,0120,00,06,02,T,40.0
3450,0120,00,07,00,T,12.0
3451,0120,00,07,01,T,16.0
3452,0120,00,08,00,T,62.0
3453,0120,00,08,01,T,14.0
3454,0120,00,09,00,T,56.0
3455,0120,00,09,01,T,16.0
3456,0120,00,09,02,T,10.0
3457,0120,00,09,03,T,36.0
3458,0120,00,09,04,T,18.0
3459,0120,00,09,05,T,6.0
3460,0121,00,01,01,T,76.0
3461,0121,00,01,02,T,52.0
3462,0121,00,01,03,T,28.0
3463,0121,00,01,04,T,14.0
3464,0121,00,11,00,T,77.0
3465,0121,00,02,01,T,64.0
3466,0121,00,02,02,T,50.0
3467,0121,00,02,03,T,34.0
3468,0121,00,02,04,T,24.0
3469,0121,00,03,03,T,2.0
3470,0121,00,03,04,T,0.0
3471,0121,00,06,00,T,16.0
3472,0122,00,01,00,T,82.0
3473,0122,00,01,01,T,64.0
3474,0122,00,01,02,T,42.0
3475,0122,00,01,03,T,24.0
3476,0122,00,01,04,T,8.0
3477,0122,00,11,00,T,83.0
3478,0122,00,02,00,T,78.0
3479,0122,00,02,01,T,58.0
3480,0122,00,02,02,T,46.0
3481,0122,00,02,03,T,30.0
3482,0122,00,02,04,T,20.0
3483,0122,00,03,03,T,4.0
3484,0122,00,03,04,T,2.0
3485,0122,00,06,00,T,14.0
3486,0122,00,07,00,T,12.0
3487,0122,00,08,01,T,14.0
3488,0122,00,09,01,T,12.0
3489,0122,00,09,02,T,12.0
3490,0122,00,09,05,T,14.0
3491,0123,00,01,00,T,66.0
3492,0123,00,01,01,T,50.0
3493,0123,00,01,02,T,28.0
3494,0123,00,01,03,T,16.0
3495,0123,00,01,04,T,2.0
3496,0123,00,10,00,T,25.0
3497,0123,00,11,00,T,76.0
3498,0123,00,02,00,T,72.0
3499,0123,00,02,01,T,50.0
3500,0123,00,02,02,T,36.0
3501,0123,00,02,03,T,20.0
3502,0123,00,02,04,T,14.0
3503,0123,00,03,02,T,8.0
3504,0123,00,03,03,T,2.0
3505,0123,00,03,04,T,0.0
3506,0123,00,06,00,T,10.0
3507,0123,00,07,00,T,14.0
3508,0123,00,08,01,T,14.0
3509,0123,00,09,01,T,16.0
3510,0123,00,09,02,T,10.0
3511,0123,00,09,05,T,16.0
3512,0124,00,01,01,T,66.0
3513,0124,00,01,02,T,36.0
3514,0124,00,01,03,T,20.0
3515,0124,00,01,04,T,8.0
3516,0124,00,11,00,T,81.0
3517,0124,00,02,01,T,64.0
3518,0124,00,02,02,T,44.0
3519,0124,00,02,03,T,28.0
3520,0124,00,02,04,T,18.0
3521,0124,00,06,00,T,14.0
3522,0125,00,00,00,T,86.0
3523,0125,00,00,01,T,64.0
3524,0125,00,00,02,T,46.0
3525,0125,00,00,03,T,28.0
3526,0125,00,00,04,T,8.0
3527,0125,00,01,00,T,72.0
3528,0125,00,01,01,T,58.0
3529,0125,00,01,02,T,40.0
3530,0125,00,01,03,T,20.0
3531,0125,00,01,04,T,8.0
3532,0125,00,11,00,T,80.0
3533,0125,00,02,00,T,76.0
3534,0125,00,02,01,T,58.0
3535,0125,00,02,02,T,42.0
3536,0125,00,02,03,T,30.0
3537,0125,00,02,04,T,16.0
3538,0125,00,03,04,T,0.0
3539,0125,00,04,00,T,34.0
3540,0125,00,04,01,T,26.0
3541,0125,00,04,02,T,20.0
3542,0125,00,06,00,T,14.0
3543,0125,00,08,01,T,14.0
3544,0125,00,09,01,T,18.0
3545,0125,00,09,02,T,12.0
3546,0125,00,09,03,T,24.0
3547,0125,00,09,04,T,20.0
3548,0125,00,09,05,T,12.0
3549,0126,00,00,00,T,85.0
3550,0126,00,00,01,T,67.0
3551,0126,00,00,02,T,44.0
3552,0126,00,00,03,T,28.0
3553,0126,00,00,04,T,8.0
3554,0126,00,01,00,T,70.0
3555,0126,00,01,01,T,60.0
3556,0126,00,01,02,T,38.0
3557,0126,00,01,03,T,20.0
3558,0126,00,01,04,T,6.0
3559,0126,00,11,00,T,82.0
3560,0126,00,02,00,T,76.0
3561,0126,00,02,01,T,58.0
3562,0126,00,02,02,T,48.0
3563,0126,00,02,03,T,32.0
3564,0126,00,02,04,T,16.0
3565,0126,00,03,04,T,2.0
3566,0126,00,04,01,T,24.0
3567,0126,00,04,02,T,24.0
3568,0126,00,05,00,T,14.0
3569,0126,00,06,00,T,14.0
3570,0126,00,08,01,T,12.0
3571,0126,00,09,01,T,14.0
3572,0126,00,09,02,T,10.0
3573,0126,00,09,03,T,22.0
3574,0126,00,09,04,T,14.0
3575,0126,00,09,05,T,10.0
3576,0127,00,00,00,T,89.0
3577,0127,00,00,01,T,76.0
3578,0127,00,00,02,T,66.0
3579,0127,00,00,03,T,40.0
3580,0127,00,00,04,T,18.0
3581,0127,00,01,00,T,80.0
3582,0127,00,01,01,T,71.0
3583,0127,00,01,02,T,44.0
3584,0127,00,01,03,T,20.0
3585,0127,00,01,04,T,6.0
3586,0127,00,10,00,T,30.0
3587,0127,00,11,00,T,81.0
3588,0127,00,02,00,T,78.0
3589,0127,00,02,01,T,64.0
3590,0127,00,02,02,T,48.0
3591,0127,00,02,03,T,36.0
3592,0127,00,02,04,T,26.0
3593,0127,00,03,03,T,4.0
3594,0127,00,03,04,T,0.0
3595,0127,00,04,00,T,50.0
3596,0127,00,04,01,T,35.0
3597,0127,00,04,02,T,22.0
3598,0127,00,06,00,T,18.0
3599,0127,00,09,00,T,46.0
3600,0127,00,09,01,T,16.0
3601,0127,00,09,02,T,10.0
3602,0127,00,09,03,T,18.0
3603,0127,00,09,04,T,16.0
3604,0127,00,09,05,T,10.0
3605,0128,00,00,00,T,89.0
3606,0128,00,00,01,T,68.0
3607,0128,00,00,02,T,52.0
3608,0128,00,00,03,T,34.0
3609,0128,00,00,04,T,12.0
3610,0128,00,01,00,T,76.0
3611,0128,00,01,01,T,62.0
3612,0128,00,01,02,T,34.0
3613,0128,00,01,03,T,16.0
3614,0128,00,01,04,T,10.0
3615,0128,00,10,00,T,32.5
3616,0128,00,11,00,T,84.0
3617,0128,00,02,00,T,77.0
3618,0128,00,02,01,T,66.0
3619,0128,00,02,02,T,48.0
3620,0128,00,02,03,T,34.0
3621,0128,00,02,04,T,22.0
3622,0128,00,03,00,T,57.5
3623,0128,00,03,01,T,56.0
3624,0128,00,03,02,T,36.0
3625,0128,00,03,03,T,20.0
3626,0128,00,03,04,T,4.0
3627,0128,00,04,00,T,72.0
3628,0128,00,04,01,T,42.0
3629,0128,00,04,02,T,28.0
3630,0128,00,06,00,T,14.0
3631,0128,00,07,00,T,14.0
3632,0128,00,08,01,T,14.0
3633,0128,00,09,00,T,40.0
3634,0128,00,09,01,T,14.0
3635,0128,00,09,02,T,10.0
3636,0128,00,09,03,T,22.0
3637,0128,00,09,04,T,16.0
3638,0128,00,09,05,T,10.0
3639,0129,00,00,00,T,84.0
3640,0129,00,00,01,T,62.0
3641,0129,00,00,02,T,44.0
3642,0129,00,00,03,T,28.0
3643,0129,00,00,04,T,10.0
3644,0129,00,01,00,T,62.0
3645,0129,00,01,01,T,48.0
3646,0129,00,01,02,T,34.0
3647,0129,00,01,03,T,20.0
3648,0129,00,01,04,T,10.0
3649,0129,00,10,00,T,25.0
3650,0129,00,11,00,T,80.0
3651,0129,00,02,00,T,71.0
3652,0129,00,02,01,T,50.0
3653,0129,00,02,02,T,32.0
3654,0129,00,02,03,T,20.0
3655,0129,00,02,04,T,16.0
3656,0129,00,03,02,T,8.0
3657,0129,00,03,03,T,2.0
3658,0129,00,03,04,T,0.0
3659,0129,00,04,00,T,30.0
3660,0129,00,04,01,T,24.0
3661,0129,00,04,02,T,22.0
3662,0129,00,05,00,T,16.0
3663,0129,00,06,00,T,14.0
3664,0129,00,07,00,T,12.0
3665,0129,00,08,01,T,14.0
3666,0129,00,09,01,T,14.0
3667,0129,00,09,02,T,10.0
3668,0129,00,09,03,T,30.0
3669,0129,00,09,04,T,20.0
3670,0129,00,09,05,T,8.0
3671,0130,00,00,00,T,90.0
3672,0130,00,00,01,T,76.0
3673,0130,00,00,02,T,58.0
3674,0130,00,00,03,T,38.0
3675,0130,00,00,04,T,18.0
3676,0130,00,01,00,T,76.0
3677,0130,00,01,01,T,62.0
3678,0130,00,01,02,T,42.0
3679,0130,00,01,03,T,26.0
3680,0130,00,01,04,T,16.0
3681,0130,00,10,00,T,40.0
3682,0130,00,11,00,T,83.0
3683,0130,00,02,00,T,70.0
3684,0130,00,02,01,T,62.0
3685,0130,00,02,02,T,44.0
3686,0130,00,02,03,T,28.0
3687,0130,00,02,04,T,22.0
3688,0130,00,03,00,T,54.0
3689,0130,00,03,01,T,46.0
3690,0130,00,03,02,T,28.0
3691,0130,00,03,03,T,16.0
3692,0130,00,03,04,T,6.0
3693,0130,00,04,00,T,72.0
3694,0130,00,04,01,T,60.0
3695,0130,00,04,02,T,28.0
3696,0130,00,05,00,T,26.0
3697,0130,00,06,00,T,18.0
3698,0130,00,06,02,T,26.0
3699,0130,00,07,00,T,16.0
3700,0130,00,07,01,T,16.0
3701,0130,00,08,00,T,38.0
3702,0130,00,09,00,T,36.0
3703,0130,00,09,01,T,20.0
3704,0130,00,09,02,T,12.0
3705,0130,00,09,03,T,28.0
3706,0130,00,09,04,T,18.0
3707,0130,00,09,05,T,8.0
3708,0131,00,00,00,T,91.0
3709,0131,00,00,01,T,78.0
3710,0131,00,00,02,T,60.0
3711,0131,00,00,03,T,36.0
3712,0131,00,00,04,T,20.0
3713,0131,00,01,00,T,77.0
3714,0131,00,01,01,T,60.0
3715,0131,00,01,02,T,38.0
3716,0131,00,01,03,T,20.0
3717,0131,00,01,04,T,12.0
3718,0131,00,10,00,T,32.5
3719,0131,00,11,00,T,81.0
3720,0131,00,02,00,T,76.0
3721,0131,00,02,01,T,58.0
3722,0131,00,02,02,T,40.0
3723,0131,00,02,03,T,30.0
3724,0131,00,02,04,T,22.0
3725,0131,00,03,02,T,14.0
3726,0131,00,03,03,T,6.0
3727,0131,00,03,04,T,6.0
3728,0131,00,04,00,T,40.0
3729,0131,00,04,01,T,26.0
3730,0131,00,04,02,T,24.0
3731,0131,00,05,00,T,20.0
3732,0131,00,06,00,T,16.0
3733,0131,00,09,00,T,48.0
3734,0131,00,09,01,T,22.0
3735,0131,00,09,02,T,16.0
3736,0131,00,09,04,T,18.0
3737,0131,00,09,05,T,12.0
3738,0132,00,00,00,T,93.0
3739,0132,00,00,01,T,62.0
3740,0132,00,00,02,T,46.0
3741,0132,00,00,03,T,30.0
3742,0132,00,00,04,T,16.0
3743,0132,00,01,00,T,68.0
3744,0132,00,01,01,T,54.0
3745,0132,00,01,02,T,38.0
3746,0132,00,01,03,T,22.0
3747,0132,00,01,04,T,8.0
3748,0132,00,11,00,T,76.0
3749,0132,00,02,00,T,76.0
3750,0132,00,02,01,T,56.0
3751,0132,00,02,02,T,40.0
3752,0132,00,02,03,T,20.0
3753,0132,00,02,04,T,12.0
3754,0132,00,03,00,T,46.0
3755,0132,00,03,01,T,46.0
3756,0132,00,03,02,T,26.0
3757,0132,00,03,03,T,4.0
3758,0132,00,04,00,T,58.0
3759,0132,00,04,01,T,50.0
3760,0132,00,04,02,T,26.0
3761,0132,00,06,00,T,16.0
3762,0132,00,06,01,T,54.0
3763,0132,00,06,02,T,44.0
3764,0132,00,07,00,T,16.0
3765,0132,00,07,01,T,12.0
3766,0132,00,09,00,T,42.0
3767,0132,00,09,01,T,18.0
3768,0132,00,09,02,T,12.0
3769,0132,00,09,03,T,24.0
3770,0132,00,09,04,T,18.0
3771,0132,00,09,05,T,6.0
3772,0133,00,00,00,T,89.0
3773,0133,00,00,01,T,69.0
3774,0133,00,00,02,T,54.0
3775,0133,00,00,03,T,28.0
3776,0133,00,00,04,T,10.0
3777,0133,00,01,00,T,74.0
3778,0133,00,01,01,T,56.0
3779,0133,00,01,02,T,36.0
3780,0133,00,01,03,T,16.0
3781,0133,00,01,04,T,8.0
3782,0133,00,10,00,T,35.0
3783,0133,00,11,00,T,78.0
3784,0133,00,02,00,T,77.0
3785,0133,00,02,01,T,58.0
3786,0133,00,02,02,T,40.0
3787,0133,00,02,03,T,22.0
3788,0133,00,02,04,T,14.0
3789,0133,00,03,00,T,56.0
3790,0133,00,03,01,T,42.0
3791,0133,00,03,02,T,32.0
3792,0133,00,03,03,T,8.0
3793,0133,00,03,04,T,2.0
3794,0133,00,04,00,T,62.0
3795,0133,00,04,01,T,32.0
3796,0133,00,04,02,T,26.0
3797,0133,00,05,00,T,20.0
3798,0133,00,06,00,T,16.0
3799,0133,00,06,01,T,40.0
3800,0133,00,07,00,T,18.0
3801,0133,00,08,01,T,14.0
3802,0133,00,09,00,T,18.0
3803,0133,00,09,01,T,10.0
3804,0133,00,09,02,T,2.0
3805,0133,00,09,03,T,22.0
3806,0133,00,09,04,T,16.0
3807,0133,00,09,05,T,6.0
3808,0134,00,00,02,T,58.0
3809,0134,00,00,03,T,36.0
3810,0134,00,01,00,T,68.0
3811,0134,00,01,01,T,52.0
3812,0134,00,01,02,T,44.0
3813,0134,00,01,03,T,20.0
3814,0134,00,01,04,T,16.0
3815,0134,00,11,00,T,80.0
3816,0134,00,02,00,T,77.0
3817,0134,00,02,01,T,62.0
3818,0134,00,02,02,T,42.0
3819,0134,00,02,03,T,32.0
3820,0134,00,02,04,T,22.0
3821,0134,00,03,03,T,6.0
3822,0134,00,03,04,T,0.0
3823,0134,00,06,00,T,14.0
3824,0134,00,08,01,T,16.0
3825,0134,00,09,02,T,10.0
3826,0134,00,09,04,T,20.0
3827,0134,00,09,05,T,10.0
3828,0135,00,00,00,T,93.0
3829,0135,00,00,01,T,76.0
3830,0135,00,00,02,T,64.0
3831,0135,00,00,03,T,42.0
3832,0135,00,00,04,T,22.0
3833,0135,00,01,00,T,79.0
3834,0135,00,01,01,T,67.0
3835,0135,00,01,02,T,50.0
3836,0135,00,01,03,T,28.0
3837,0135,00,01,04,T,16.0
3838,0135,00,10,00,T,37.5
3839,0135,00,11,00,T,88.0
3840,0135,00,02,00,T,76.0
3841,0135,00,02,01,T,64.0
3842,0135,00,02,02,T,46.0
3843,0135,00,02,03,T,32.0
3844,0135,00,02,04,T,20.0
3845,0135,00,03,02,T,10.0
3846,0135,00,04,00,T,48.0
3847,0135,00,04,01,T,36.0
3848,0135,00,04,02,T,28.0
3849,0135,00,05,00,T,34.0
3850,0135,00,06,00,T,16.0
3851,0135,00,09,00,T,64.0
3852,0135,00,09,01,T,16.0
3853,0135,00,09,02,T,12.0
3854,0135,00,09,03,T,24.0
3855,0135,00,09,04,T,16.0
3856,0135,00,09,05,T,6.0
3857,0136,00,00,00,T,90.0
3858,0136,00,00,01,T,58.0
3859,0136,00,00,02,T,40.0
3860,0136,00,00,03,T,26.0
3861,0136,00,00,04,T,12.0
3862,0136,00,01,00,T,66.25
3863,0136,00,01,01,T,46.0
3864,0136,00,01,02,T,30.0
3865,0136,00,01,03,T,14.0
3866,0136,00,01,04,T,8.0
3867,0136,00,10,00,T,35.0
3868,0136,00,11,00,T,82.0
3869,0136,00,02,00,T,72.0
3870,0136,00,02,01,T,46.0
3871,0136,00,02,02,T,34.0
3872,0136,00,02,03,T,22.0
3873,0136,00,02,04,T,10.0
3874,0136,00,03,00,T,44.0
3875,0136,00,03,01,T,36.0
3876,0136,00,03,02,T,26.0
3877,0136,00,03,03,T,6.0
3878,0136,00,03,04,T,2.0
3879,0136,00,04,00,T,48.0
3880,0136,00,04,01,T,34.0
3881,0136,00,04,02,T,26.0
3882,0136,00,05,00,T,20.0
3883,0136,00,06,00,T,14.0
3884,0136,00,09,00,T,28.0
3885,0136,00,09,01,T,18.0
3886,0136,00,09,02,T,6.0
3887,0136,00,09,03,T,28.0
3888,0136,00,09,04,T,20.0
3889,0136,00,09,05,T,12.0
3890,0137,00,00,04,T,22.0
3891,0137,00,01,00,T,78.0
3892,0137,00,01,01,T,64.0
3893,0137,00,01,02,T,42.0
3894,0137,00,01,03,T,26.0
3895,0137,00,01,04,T,16.0
3896,0137,00,11,00,T,83.0
3897,0137,00,02,00,T,77.0
3898,0137,00,02,01,T,56.0
3899,0137,00,02,02,T,42.0
3900,0137,00,02,03,T,30.0
3901,0137,00,02,04,T,20.0
3902,0137,00,03,03,T,4.0
3903,0137,00,03,04,T,0.0
3904,0137,00,06,00,T,14.0
3905,0137,00,09,02,T,12.0
3906,0137,00,09,05,T,14.0
3907,0138,00,00,00,T,91.0
3908,0138,00,00,01,T,74.0
3909,0138,00,00,02,T,52.0
3910,0138,00,00,03,T,30.0
3911,0138,00,00,04,T,10.0
3912,0138,00,01,00,T,74.0
3913,0138,00,01,01,T,54.0
3914,0138,00,01,02,T,34.0
3915,0138,00,01,03,T,20.0
3916,0138,00,01,04,T,10.0
3917,0138,00,10,00,T,60.0
3918,0138,00,11,00,T,78.0
3919,0138,00,02,00,T,74.0
3920,0138,00,02,01,T,52.0
3921,0138,00,02,02,T,34.0
3922,0138,00,02,03,T,22.0
3923,0138,00,02,04,T,18.0
3924,0138,00,03,00,T,58.0
3925,0138,00,03,01,T,48.0
3926,0138,00,03,02,T,22.0
