,ID,TM,ME,PA,AE,SS
3129,108,0,0,4,T,24.0
3130,108,0,1,0,T,77.0
3131,108,0,1,1,T,75.0
3132,108,0,1,2,T,54.0
3133,108,0,1,3,T,34.0
3134,108,0,1,4,T,20.0
3135,108,0,11,0,T,85.0
3136,108,0,2,0,T,86.0
3137,108,0,2,1,T,75.0
3138,108,0,2,2,T,63.0
3139,108,0,2,3,T,42.0
3140,108,0,2,4,T,32.0
3141,108,0,3,0,T,60.0
3142,108,0,3,1,T,50.0
3143,108,0,3,2,T,38.0
3144,108,0,3,3,T,18.0
3145,108,0,3,4,T,0.0
3146,108,0,4,0,T,75.0
3147,108,0,4,1,T,59.0
3148,108,0,4,2,T,43.0
3149,108,0,6,0,T,29.0
3150,108,0,9,0,T,61.0
3151,108,0,9,1,T,25.0
3152,108,0,9,2,T,12.0
3153,108,0,9,3,T,66.0
3154,108,0,9,4,T,44.0
3155,108,0,9,5,T,20.0
3156,109,0,0,0,T,89.0
3157,109,0,0,1,T,84.0
3158,109,0,0,2,T,70.0
3159,109,0,0,3,T,56.0
3160,109,0,0,4,T,30.0
3161,109,0,1,0,T,78.0
3162,109,0,1,1,T,75.0
3163,109,0,1,2,T,54.0
3164,109,0,1,3,T,30.0
3165,109,0,1,4,T,18.0
3166,109,0,10,0,T,32.5
3167,109,0,11,0,T,90.0
3168,109,0,2,0,T,80.0
3169,109,0,2,1,T,71.0
3170,109,0,2,2,T,57.0
3171,109,0,2,3,T,34.0
3172,109,0,2,4,T,30.0
3173,109,0,3,1,T,36.0
3174,109,0,3,2,T,16.0
3175,109,0,3,3,T,6.0
3176,109,0,3,4,T,0.0
3177,109,0,4,0,T,65.0
3178,109,0,4,1,T,49.0
3179,109,0,4,2,T,37.0
3180,109,0,6,0,T,25.0
3181,109,0,9,0,T,73.0
3182,109,0,9,1,T,33.0
3183,109,0,9,2,T,16.0
3184,109,0,9,3,T,62.0
3185,109,0,9,4,T,40.0
3186,109,0,9,5,T,20.0
3187,110,0,1,0,T,74.0
3188,110,0,1,1,T,63.0
3189,110,0,1,2,T,40.0
3190,110,0,1,3,T,22.0
3191,110,0,1,4,T,12.0
3192,110,0,11,0,T,88.0
3193,110,0,2,0,T,74.0
3194,110,0,2,1,T,63.0
3195,110,0,2,2,T,53.0
3196,110,0,2,3,T,34.0
3197,110,0,2,4,T,20.0
3198,110,0,3,3,T,4.0
3199,110,0,3,4,T,0.0
3200,110,0,6,0,T,27.0
3201,110,0,8,1,T,27.0
3202,110,0,9,2,T,14.0
3203,110,0,9,5,T,18.0
3204,111,0,0,0,T,91.0
3205,111,0,0,1,T,82.0
3206,111,0,0,2,T,46.0
3207,111,0,0,3,T,44.0
3208,111,0,0,4,T,26.0
3209,111,0,1,0,T,80.0
3210,111,0,1,1,T,78.0
3211,111,0,1,2,T,52.0
3212,111,0,1,3,T,30.0
3213,111,0,1,4,T,20.0
3214,111,0,10,0,T,55.0
3215,111,0,11,0,T,88.0
3216,111,0,2,0,T,82.0
3217,111,0,2,1,T,75.0
3218,111,0,2,2,T,65.0
3219,111,0,2,3,T,48.0
3220,111,0,2,4,T,34.0
3221,111,0,3,0,T,68.0
3222,111,0,3,1,T,66.0
3223,111,0,3,2,T,34.0
3224,111,0,3,3,T,20.0
3225,111,0,3,4,T,0.0
3226,111,0,4,0,T,75.0
3227,111,0,4,1,T,71.0
3228,111,0,4,2,T,47.0
3229,111,0,6,0,T,23.0
3230,111,0,8,0,T,66.0
3231,111,0,8,1,T,27.0
3232,111,0,9,0,T,39.0
3233,111,0,9,1,T,21.0
3234,111,0,9,2,T,14.0
3235,111,0,9,3,T,58.0
3236,111,0,9,4,T,40.0
3237,111,0,9,5,T,14.0
3238,112,0,0,0,T,92.0
3239,112,0,0,1,T,79.0
3240,112,0,0,2,T,60.0
3241,112,0,1,0,T,74.0
3242,112,0,1,1,T,67.0
3243,112,0,1,2,T,46.0
3244,112,0,1,3,T,20.0
3245,112,0,1,4,T,10.0
3246,112,0,10,0,T,27.5
3247,112,0,11,0,T,84.0
3248,112,0,2,0,T,79.0
3249,112,0,2,1,T,74.0
3250,112,0,2,2,T,59.0
3251,112,0,2,3,T,36.0
3252,112,0,2,4,T,22.0
3253,112,0,3,3,T,0.0
3254,112,0,3,4,T,0.0
3255,112,0,4,1,T,43.0
3256,112,0,4,2,T,39.0
3257,112,0,6,0,T,23.0
3258,112,0,8,1,T,25.0
3259,112,0,9,1,T,23.0
3260,112,0,9,2,T,14.0
3261,112,0,9,3,T,44.0
3262,112,0,9,4,T,34.0
3263,112,0,9,5,T,16.0
3264,113,0,1,0,T,76.0
3265,113,0,1,1,T,63.0
3266,113,0,1,2,T,44.0
3267,113,0,1,3,T,24.0
3268,113,0,1,4,T,10.0
3269,113,0,10,0,T,27.5
3270,113,0,11,0,T,85.0
3271,113,0,2,0,T,78.0
3272,113,0,2,1,T,69.0
3273,113,0,2,2,T,51.0
3274,113,0,2,3,T,34.0
3275,113,0,2,4,T,26.0
3276,113,0,3,3,T,6.0
3277,113,0,3,4,T,0.0
3278,113,0,6,0,T,23.0
3279,113,0,9,2,T,16.0
3280,113,0,9,5,T,18.0
3281,114,0,1,0,T,75.0
3282,114,0,1,1,T,63.0
3283,114,0,1,2,T,44.0
3284,114,0,1,3,T,22.0
3285,114,0,1,4,T,10.0
3286,114,0,11,0,T,85.0
3287,114,0,2,0,T,74.0
3288,114,0,2,1,T,65.0
3289,114,0,2,2,T,45.0
3290,114,0,2,3,T,24.0
3291,114,0,2,4,T,16.0
3292,114,0,3,3,T,6.0
3293,114,0,3,4,T,0.0
3294,114,0,6,0,T,21.0
3295,114,0,8,1,T,19.0
3296,115,0,0,0,T,91.0
3297,115,0,0,1,T,75.0
3298,115,0,0,2,T,60.0
3299,115,0,0,3,T,42.0
3300,115,0,0,4,T,20.0
3301,115,0,1,0,T,78.0
3302,115,0,1,1,T,71.0
3303,115,0,1,2,T,44.0
3304,115,0,1,3,T,20.0
3305,115,0,1,4,T,10.0
3306,115,0,10,0,T,27.5
3307,115,0,11,0,T,83.0
3308,115,0,2,0,T,83.0
3309,115,0,2,1,T,73.0
3310,115,0,2,2,T,57.0
3311,115,0,2,3,T,38.0
3312,115,0,2,4,T,20.0
3313,115,0,3,0,T,66.0
3314,115,0,3,1,T,62.0
3315,115,0,3,2,T,42.0
3316,115,0,3,3,T,12.0
3317,115,0,3,4,T,0.0
3318,115,0,4,0,T,73.0
3319,115,0,4,1,T,47.0
3320,115,0,4,2,T,33.0
3321,115,0,6,0,T,25.0
3322,115,0,7,1,T,27.0
3323,115,0,8,1,T,21.0
3324,115,0,9,0,T,57.0
3325,115,0,9,1,T,27.0
3326,115,0,9,2,T,12.0
3327,115,0,9,3,T,32.0
3328,115,0,9,4,T,30.0
3329,115,0,9,5,T,6.0
3330,116,0,1,0,T,81.0
3331,116,0,1,1,T,77.0
3332,116,0,1,2,T,50.0
3333,116,0,1,3,T,34.0
3334,116,0,1,4,T,20.0
3335,116,0,11,0,T,82.0
3336,116,0,2,0,T,74.0
3337,116,0,2,1,T,65.0
3338,116,0,2,2,T,59.0
3339,116,0,2,3,T,42.0
3340,116,0,2,4,T,34.0
3341,116,0,6,0,T,25.0
3342,116,0,9,5,T,12.0
3343,117,0,0,1,T,82.0
3344,117,0,0,2,T,64.0
3345,117,0,1,0,T,77.0
3346,117,0,1,1,T,73.0
3347,117,0,1,2,T,54.0
3348,117,0,1,3,T,26.0
3349,117,0,1,4,T,14.0
3350,117,0,11,0,T,79.0
3351,117,0,2,0,T,75.0
3352,117,0,2,1,T,73.0
3353,117,0,2,2,T,61.0
3354,117,0,2,3,T,36.0
3355,117,0,2,4,T,18.0
3356,117,0,3,3,T,0.0
3357,117,0,3,4,T,0.0
3358,117,0,5,0,T,40.0
3359,117,0,6,0,T,23.0
3360,117,0,9,1,T,17.0
3361,117,0,9,2,T,8.0
3362,117,0,9,5,T,8.0
3363,118,0,0,0,T,92.0
3364,118,0,0,1,T,67.0
3365,118,0,0,2,T,44.0
3366,118,0,0,3,T,24.0
3367,118,0,0,4,T,2.0
3368,118,0,1,0,T,74.0
3369,118,0,1,1,T,65.0
3370,118,0,1,2,T,34.0
3371,118,0,1,3,T,10.0
3372,118,0,1,4,T,2.0
3373,118,0,10,0,T,25.0
3374,118,0,11,0,T,78.0
3375,118,0,2,0,T,76.0
3376,118,0,2,1,T,59.0
3377,118,0,2,2,T,41.0
3378,118,0,2,3,T,18.0
3379,118,0,2,4,T,10.0
3380,118,0,3,3,T,2.0
3381,118,0,3,4,T,0.0
3382,118,0,4,0,T,61.0
3383,118,0,4,1,T,53.0
3384,118,0,4,2,T,37.0
3385,118,0,5,0,T,34.0
3386,118,0,6,0,T,23.0
3387,118,0,6,2,T,33.0
3388,118,0,9,0,T,35.0
3389,118,0,9,1,T,19.0
3390,118,0,9,2,T,8.0
3391,118,0,9,3,T,30.0
3392,118,0,9,4,T,22.0
3393,118,0,9,5,T,4.0
3394,119,0,0,2,T,68.0
3395,119,0,0,3,T,42.0
3396,119,0,0,4,T,12.0
3397,119,0,1,0,T,79.0
3398,119,0,1,1,T,72.0
3399,119,0,1,2,T,42.0
3400,119,0,1,3,T,26.0
3401,119,0,1,4,T,10.0
3402,119,0,10,0,T,20.0
3403,119,0,11,0,T,88.0
3404,119,0,2,0,T,81.0
3405,119,0,2,1,T,71.0
3406,119,0,2,2,T,55.0
3407,119,0,2,3,T,32.0
3408,119,0,2,4,T,22.0
3409,119,0,3,2,T,8.0
3410,119,0,3,3,T,0.0
3411,119,0,3,4,T,0.0
3412,119,0,5,0,T,34.0
3413,119,0,6,0,T,23.0
3414,119,0,7,0,T,21.0
3415,119,0,8,1,T,19.0
3416,119,0,9,1,T,17.0
3417,119,0,9,2,T,6.0
3418,119,0,9,4,T,28.0
3419,119,0,9,5,T,12.0
3420,120,0,0,0,T,91.0
3421,120,0,0,1,T,70.0
3422,120,0,0,2,T,58.0
3423,120,0,0,3,T,34.0
3424,120,0,0,4,T,12.0
3425,120,0,1,0,T,78.0
3426,120,0,1,1,T,63.0
3427,120,0,1,2,T,36.0
3428,120,0,1,3,T,16.0
3429,120,0,1,4,T,6.0
3430,120,0,10,0,T,45.0
3431,120,0,11,0,T,82.0
3432,120,0,2,0,T,79.0
3433,120,0,2,1,T,71.0
3434,120,0,2,2,T,55.0
3435,120,0,2,3,T,32.0
3436,120,0,2,4,T,16.0
3437,120,0,3,0,T,58.0
3438,120,0,3,1,T,56.0
3439,120,0,3,2,T,36.0
3440,120,0,3,3,T,14.0
3441,120,0,3,4,T,0.0
3442,120,0,4,0,T,75.0
3443,120,0,4,1,T,51.0
3444,120,0,4,2,T,29.0
3445,120,0,5,0,T,38.0
3446,120,0,6,0,T,25.0
3447,120,0,6,1,T,58.0
3448,120,0,6,2,T,45.0
3449,120,0,7,0,T,17.0
3450,120,0,7,1,T,21.0
3451,120,0,8,0,T,62.0
3452,120,0,8,1,T,19.0
3453,120,0,9,0,T,61.0
3454,120,0,9,1,T,21.0
3455,120,0,9,2,T,10.0
3456,120,0,9,3,T,46.0
3457,120,0,9,4,T,28.0
3458,120,0,9,5,T,6.0
3459,121,0,1,1,T,76.0
3460,121,0,1,2,T,52.0
3461,121,0,1,3,T,28.0
3462,121,0,1,4,T,14.0
3463,121,0,11,0,T,82.0
3464,121,0,2,1,T,69.0
3465,121,0,2,2,T,55.0
3466,121,0,2,3,T,34.0
3467,121,0,2,4,T,24.0
3468,121,0,3,3,T,2.0
3469,121,0,3,4,T,0.0
3470,121,0,6,0,T,21.0
3471,122,0,1,0,T,82.0
3472,122,0,1,1,T,69.0
3473,122,0,1,2,T,42.0
3474,122,0,1,3,T,24.0
3475,122,0,1,4,T,8.0
3476,122,0,11,0,T,88.0
3477,122,0,2,0,T,78.0
3478,122,0,2,1,T,63.0
3479,122,0,2,2,T,51.0
3480,122,0,2,3,T,30.0
3481,122,0,2,4,T,20.0
3482,122,0,3,3,T,4.0
3483,122,0,3,4,T,0.0
3484,122,0,6,0,T,19.0
3485,122,0,7,0,T,17.0
3486,122,0,8,1,T,19.0
3487,122,0,9,1,T,17.0
3488,122,0,9,2,T,12.0
3489,122,0,9,5,T,14.0
3490,123,0,1,0,T,71.0
3491,123,0,1,1,T,55.0
3492,123,0,1,2,T,28.0
3493,123,0,1,3,T,16.0
3494,123,0,1,4,T,2.0
3495,123,0,10,0,T,20.0
3496,123,0,11,0,T,81.0
3497,123,0,2,0,T,77.0
3498,123,0,2,1,T,55.0
3499,123,0,2,2,T,41.0
3500,123,0,2,3,T,20.0
3501,123,0,2,4,T,14.0
3502,123,0,3,2,T,8.0
3503,123,0,3,3,T,2.0
3504,123,0,3,4,T,0.0
3505,123,0,6,0,T,15.0
3506,123,0,7,0,T,19.0
3507,123,0,8,1,T,19.0
3508,123,0,9,1,T,21.0
3509,123,0,9,2,T,10.0
3510,123,0,9,5,T,16.0
3511,124,0,1,1,T,71.0
3512,124,0,1,2,T,36.0
3513,124,0,1,3,T,20.0
3514,124,0,1,4,T,8.0
3515,124,0,11,0,T,86.0
3516,124,0,2,1,T,69.0
3517,124,0,2,2,T,49.0
3518,124,0,2,3,T,28.0
3519,124,0,2,4,T,18.0
3520,124,0,6,0,T,19.0
3521,125,0,0,0,T,86.0
3522,125,0,0,1,T,64.0
3523,125,0,0,2,T,46.0
3524,125,0,0,3,T,28.0
3525,125,0,0,4,T,6.0
3526,125,0,1,0,T,77.0
3527,125,0,1,1,T,63.0
3528,125,0,1,2,T,40.0
3529,125,0,1,3,T,20.0
3530,125,0,1,4,T,8.0
3531,125,0,11,0,T,85.0
3532,125,0,2,0,T,76.0
3533,125,0,2,1,T,63.0
3534,125,0,2,2,T,47.0
3535,125,0,2,3,T,30.0
3536,125,0,2,4,T,16.0
3537,125,0,3,4,T,0.0
3538,125,0,4,0,T,39.0
3539,125,0,4,1,T,33.0
3540,125,0,4,2,T,25.0
3541,125,0,6,0,T,19.0
3542,125,0,8,1,T,19.0
3543,125,0,9,1,T,23.0
3544,125,0,9,2,T,12.0
3545,125,0,9,3,T,34.0
3546,125,0,9,4,T,30.0
3547,125,0,9,5,T,12.0
3548,126,0,0,0,T,85.0
3549,126,0,0,1,T,67.0
3550,126,0,0,2,T,44.0
3551,126,0,0,3,T,28.0
3552,126,0,0,4,T,6.0
3553,126,0,1,0,T,75.0
3554,126,0,1,1,T,65.0
3555,126,0,1,2,T,38.0
3556,126,0,1,3,T,20.0
3557,126,0,1,4,T,6.0
3558,126,0,11,0,T,87.0
3559,126,0,2,0,T,76.0
3560,126,0,2,1,T,63.0
3561,126,0,2,2,T,53.0
3562,126,0,2,3,T,32.0
3563,126,0,2,4,T,16.0
3564,126,0,3,4,T,0.0
3565,126,0,4,1,T,31.0
3566,126,0,4,2,T,29.0
3567,126,0,5,0,T,24.0
3568,126,0,6,0,T,19.0
3569,126,0,8,1,T,17.0
3570,126,0,9,1,T,19.0
3571,126,0,9,2,T,10.0
3572,126,0,9,3,T,32.0
3573,126,0,9,4,T,24.0
3574,126,0,9,5,T,10.0
3575,127,0,0,0,T,89.0
3576,127,0,0,1,T,76.0
3577,127,0,0,2,T,66.0
3578,127,0,0,3,T,40.0
3579,127,0,0,4,T,16.0
3580,127,0,1,0,T,80.0
3581,127,0,1,1,T,76.0
3582,127,0,1,2,T,44.0
3583,127,0,1,3,T,20.0
3584,127,0,1,4,T,6.0
3585,127,0,10,0,T,25.0
3586,127,0,11,0,T,86.0
3587,127,0,2,0,T,78.0
3588,127,0,2,1,T,69.0
3589,127,0,2,2,T,53.0
3590,127,0,2,3,T,36.0
3591,127,0,2,4,T,26.0
3592,127,0,3,3,T,4.0
3593,127,0,3,4,T,0.0
3594,127,0,4,0,T,55.0
3595,127,0,4,1,T,42.0
3596,127,0,4,2,T,27.0
3597,127,0,6,0,T,23.0
3598,127,0,9,0,T,51.0
3599,127,0,9,1,T,21.0
3600,127,0,9,2,T,10.0
3601,127,0,9,3,T,28.0
3602,127,0,9,4,T,26.0
3603,127,0,9,5,T,10.0
3604,128,0,0,0,T,89.0
3605,128,0,0,1,T,68.0
3606,128,0,0,2,T,52.0
3607,128,0,0,3,T,34.0
3608,128,0,0,4,T,10.0
3609,128,0,1,0,T,76.0
3610,128,0,1,1,T,67.0
3611,128,0,1,2,T,34.0
3612,128,0,1,3,T,16.0
3613,128,0,1,4,T,10.0
3614,128,0,10,0,T,27.5
3615,128,0,11,0,T,89.0
3616,128,0,2,0,T,77.0
3617,128,0,2,1,T,71.0
3618,128,0,2,2,T,53.0
3619,128,0,2,3,T,34.0
3620,128,0,2,4,T,22.0
3621,128,0,3,0,T,57.5
3622,128,0,3,1,T,56.0
3623,128,0,3,2,T,36.0
3624,128,0,3,3,T,20.0
3625,128,0,3,4,T,0.0
3626,128,0,4,0,T,77.0
3627,128,0,4,1,T,49.0
3628,128,0,4,2,T,33.0
3629,128,0,6,0,T,19.0
3630,128,0,7,0,T,19.0
3631,128,0,8,1,T,19.0
3632,128,0,9,0,T,45.0
3633,128,0,9,1,T,19.0
3634,128,0,9,2,T,10.0
3635,128,0,9,3,T,32.0
3636,128,0,9,4,T,26.0
3637,128,0,9,5,T,10.0
3638,129,0,0,0,T,84.0
3639,129,0,0,1,T,62.0
3640,129,0,0,2,T,44.0
3641,129,0,0,3,T,28.0
3642,129,0,0,4,T,8.0
3643,129,0,1,0,T,67.0
3644,129,0,1,1,T,53.0
3645,129,0,1,2,T,34.0
3646,129,0,1,3,T,20.0
3647,129,0,1,4,T,10.0
3648,129,0,10,0,T,20.0
3649,129,0,11,0,T,85.0
3650,129,0,2,0,T,76.0
3651,129,0,2,1,T,55.0
3652,129,0,2,2,T,37.0
3653,129,0,2,3,T,20.0
3654,129,0,2,4,T,16.0
3655,129,0,3,2,T,8.0
3656,129,0,3,3,T,2.0
3657,129,0,3,4,T,0.0
3658,129,0,4,0,T,35.0
3659,129,0,4,1,T,31.0
3660,129,0,4,2,T,27.0
3661,129,0,5,0,T,26.0
3662,129,0,6,0,T,19.0
3663,129,0,7,0,T,17.0
3664,129,0,8,1,T,19.0
3665,129,0,9,1,T,19.0
3666,129,0,9,2,T,10.0
3667,129,0,9,3,T,40.0
3668,129,0,9,4,T,30.0
3669,129,0,9,5,T,8.0
3670,130,0,0,0,T,90.0
3671,130,0,0,1,T,76.0
3672,130,0,0,2,T,58.0
3673,130,0,0,3,T,38.0
3674,130,0,0,4,T,16.0
3675,130,0,1,0,T,76.0
3676,130,0,1,1,T,67.0
3677,130,0,1,2,T,42.0
3678,130,0,1,3,T,26.0
3679,130,0,1,4,T,16.0
3680,130,0,10,0,T,35.0
3681,130,0,11,0,T,88.0
3682,130,0,2,0,T,75.0
3683,130,0,2,1,T,67.0
3684,130,0,2,2,T,49.0
3685,130,0,2,3,T,28.0
3686,130,0,2,4,T,22.0
3687,130,0,3,0,T,54.0
3688,130,0,3,1,T,46.0
3689,130,0,3,2,T,28.0
3690,130,0,3,3,T,16.0
3691,130,0,3,4,T,0.0
3692,130,0,4,0,T,77.0
3693,130,0,4,1,T,67.0
3694,130,0,4,2,T,33.0
3695,130,0,5,0,T,36.0
3696,130,0,6,0,T,23.0
3697,130,0,6,2,T,31.0
3698,130,0,7,0,T,21.0
3699,130,0,7,1,T,21.0
3700,130,0,8,0,T,58.0
3701,130,0,9,0,T,41.0
3702,130,0,9,1,T,25.0
3703,130,0,9,2,T,12.0
3704,130,0,9,3,T,38.0
3705,130,0,9,4,T,28.0
3706,130,0,9,5,T,8.0
3707,131,0,0,0,T,91.0
3708,131,0,0,1,T,78.0
3709,131,0,0,2,T,60.0
3710,131,0,0,3,T,36.0
3711,131,0,0,4,T,18.0
3712,131,0,1,0,T,77.0
3713,131,0,1,1,T,65.0
3714,131,0,1,2,T,38.0
3715,131,0,1,3,T,20.0
3716,131,0,1,4,T,12.0
3717,131,0,10,0,T,27.5
3718,131,0,11,0,T,86.0
3719,131,0,2,0,T,76.0
3720,131,0,2,1,T,63.0
3721,131,0,2,2,T,45.0
3722,131,0,2,3,T,30.0
3723,131,0,2,4,T,22.0
3724,131,0,3,2,T,14.0
3725,131,0,3,3,T,6.0
3726,131,0,3,4,T,0.0
3727,131,0,4,0,T,45.0
3728,131,0,4,1,T,33.0
3729,131,0,4,2,T,29.0
3730,131,0,5,0,T,30.0
3731,131,0,6,0,T,21.0
3732,131,0,9,0,T,53.0
3733,131,0,9,1,T,27.0
3734,131,0,9,2,T,16.0
3735,131,0,9,4,T,28.0
3736,131,0,9,5,T,12.0
3737,132,0,0,0,T,93.0
3738,132,0,0,1,T,62.0
3739,132,0,0,2,T,46.0
3740,132,0,0,3,T,30.0
3741,132,0,0,4,T,14.0
3742,132,0,1,0,T,73.0
3743,132,0,1,1,T,59.0
3744,132,0,1,2,T,38.0
3745,132,0,1,3,T,22.0
3746,132,0,1,4,T,8.0
3747,132,0,11,0,T,81.0
3748,132,0,2,0,T,76.0
3749,132,0,2,1,T,61.0
3750,132,0,2,2,T,45.0
3751,132,0,2,3,T,20.0
3752,132,0,2,4,T,12.0
3753,132,0,3,0,T,46.0
3754,132,0,3,1,T,46.0
3755,132,0,3,2,T,26.0
3756,132,0,3,3,T,4.0
3757,132,0,4,0,T,63.0
3758,132,0,4,1,T,57.0
3759,132,0,4,2,T,31.0
3760,132,0,6,0,T,21.0
3761,132,0,6,1,T,64.0
3762,132,0,6,2,T,49.0
3763,132,0,7,0,T,21.0
3764,132,0,7,1,T,17.0
3765,132,0,9,0,T,47.0
3766,132,0,9,1,T,23.0
3767,132,0,9,2,T,12.0
3768,132,0,9,3,T,34.0
3769,132,0,9,4,T,28.0
3770,132,0,9,5,T,6.0
3771,133,0,0,0,T,89.0
3772,133,0,0,1,T,69.0
3773,133,0,0,2,T,54.0
3774,133,0,0,3,T,28.0
3775,133,0,0,4,T,8.0
3776,133,0,1,0,T,74.0
3777,133,0,1,1,T,61.0
3778,133,0,1,2,T,36.0
3779,133,0,1,3,T,16.0
3780,133,0,1,4,T,8.0
3781,133,0,10,0,T,30.0
3782,133,0,11,0,T,83.0
3783,133,0,2,0,T,77.0
3784,133,0,2,1,T,63.0
3785,133,0,2,2,T,45.0
3786,133,0,2,3,T,22.0
3787,133,0,2,4,T,14.0
3788,133,0,3,0,T,56.0
3789,133,0,3,1,T,42.0
3790,133,0,3,2,T,32.0
3791,133,0,3,3,T,8.0
3792,133,0,3,4,T,0.0
3793,133,0,4,0,T,67.0
3794,133,0,4,1,T,39.0
3795,133,0,4,2,T,31.0
3796,133,0,5,0,T,30.0
3797,133,0,6,0,T,21.0
3798,133,0,6,1,T,50.0
3799,133,0,7,0,T,23.0
3800,133,0,8,1,T,19.0
3801,133,0,9,0,T,23.0
3802,133,0,9,1,T,15.0
3803,133,0,9,2,T,2.0
3804,133,0,9,3,T,32.0
3805,133,0,9,4,T,26.0
3806,133,0,9,5,T,6.0
3807,134,0,0,2,T,58.0
3808,134,0,0,3,T,36.0
3809,134,0,1,0,T,73.0
3810,134,0,1,1,T,57.0
3811,134,0,1,2,T,44.0
3812,134,0,1,3,T,20.0
3813,134,0,1,4,T,16.0
3814,134,0,11,0,T,85.0
3815,134,0,2,0,T,77.0
3816,134,0,2,1,T,67.0
3817,134,0,2,2,T,47.0
3818,134,0,2,3,T,32.0
3819,134,0,2,4,T,22.0
3820,134,0,3,3,T,6.0
3821,134,0,3,4,T,0.0
3822,134,0,6,0,T,19.0
3823,134,0,8,1,T,21.0
3824,134,0,9,2,T,10.0
3825,134,0,9,4,T,30.0
3826,134,0,9,5,T,10.0
3827,135,0,0,0,T,93.0
3828,135,0,0,1,T,76.0
3829,135,0,0,2,T,64.0
3830,135,0,0,3,T,42.0
3831,135,0,0,4,T,20.0
3832,135,0,1,0,T,79.0
3833,135,0,1,1,T,72.0
3834,135,0,1,2,T,50.0
3835,135,0,1,3,T,28.0
3836,135,0,1,4,T,16.0
3837,135,0,10,0,T,32.5
3838,135,0,11,0,T,93.0
3839,135,0,2,0,T,76.0
3840,135,0,2,1,T,69.0
3841,135,0,2,2,T,51.0
3842,135,0,2,3,T,32.0
3843,135,0,2,4,T,20.0
3844,135,0,3,2,T,10.0
3845,135,0,4,0,T,53.0
3846,135,0,4,1,T,43.0
3847,135,0,4,2,T,33.0
3848,135,0,5,0,T,44.0
3849,135,0,6,0,T,21.0
3850,135,0,9,0,T,69.0
3851,135,0,9,1,T,21.0
3852,135,0,9,2,T,12.0
3853,135,0,9,3,T,34.0
3854,135,0,9,4,T,26.0
3855,135,0,9,5,T,6.0
3856,136,0,0,0,T,90.0
3857,136,0,0,1,T,58.0
3858,136,0,0,2,T,40.0
3859,136,0,0,3,T,26.0
3860,136,0,0,4,T,10.0
3861,136,0,1,0,T,71.25
3862,136,0,1,1,T,51.0
3863,136,0,1,2,T,30.0
3864,136,0,1,3,T,14.0
3865,136,0,1,4,T,8.0
3866,136,0,10,0,T,30.0
3867,136,0,11,0,T,87.0
3868,136,0,2,0,T,77.0
3869,136,0,2,1,T,51.0
3870,136,0,2,2,T,39.0
3871,136,0,2,3,T,22.0
3872,136,0,2,4,T,10.0
3873,136,0,3,0,T,44.0
3874,136,0,3,1,T,36.0
3875,136,0,3,2,T,26.0
3876,136,0,3,3,T,6.0
3877,136,0,3,4,T,0.0
3878,136,0,4,0,T,53.0
3879,136,0,4,1,T,41.0
3880,136,0,4,2,T,31.0
3881,136,0,5,0,T,30.0
3882,136,0,6,0,T,19.0
3883,136,0,9,0,T,33.0
3884,136,0,9,1,T,23.0
3885,136,0,9,2,T,6.0
3886,136,0,9,3,T,38.0
3887,136,0,9,4,T,30.0
3888,136,0,9,5,T,12.0
3889,137,0,0,4,T,20.0
3890,137,0,1,0,T,78.0
3891,137,0,1,1,T,69.0
3892,137,0,1,2,T,42.0
3893,137,0,1,3,T,26.0
3894,137,0,1,4,T,16.0
3895,137,0,11,0,T,88.0
3896,137,0,2,0,T,77.0
3897,137,0,2,1,T,61.0
3898,137,0,2,2,T,47.0
3899,137,0,2,3,T,30.0
3900,137,0,2,4,T,20.0
3901,137,0,3,3,T,4.0
3902,137,0,3,4,T,0.0
3903,137,0,6,0,T,19.0
3904,137,0,9,2,T,12.0
3905,137,0,9,5,T,14.0
3906,138,0,0,0,T,91.0
3907,138,0,0,1,T,74.0
3908,138,0,0,2,T,52.0
3909,138,0,0,3,T,30.0
3910,138,0,0,4,T,8.0
3911,138,0,1,0,T,74.0
3912,138,0,1,1,T,59.0
3913,138,0,1,2,T,34.0
3914,138,0,1,3,T,20.0
3915,138,0,1,4,T,10.0
3916,138,0,10,0,T,55.0
3917,138,0,11,0,T,83.0
3918,138,0,2,0,T,74.0
3919,138,0,2,1,T,57.0
3920,138,0,2,2,T,39.0
3921,138,0,2,3,T,22.0
3922,138,0,2,4,T,18.0
3923,138,0,3,0,T,58.0
3924,138,0,3,1,T,48.0
3925,138,0,3,2,T,22.0
3926,138,0,3,3,T,8.0
3927,138,0,3,4,T,0.0
3928,138,0,4,0,T,65.0
3929,138,0,4,1,T,49.0
3930,138,0,4,2,T,33.0
3931,138,0,6,0,T,23.0
3932,138,0,6,1,T,58.0
3933,138,0,6,2,T,37.0
3934,138,0,7,0,T,21.0
3935,138,0,7,1,T,21.0
3936,138,0,8,1,T,19.0
3937,138,0,9,0,T,35.0
3938,138,0,9,1,T,23.0
3939,138,0,9,2,T,12.0
3940,138,0,9,3,T,36.0
3941,138,0,9,4,T,28.0
3942,138,0,9,5,T,8.0
3943,139,0,0,0,T,90.0
3944,139,0,0,1,T,56.0
3945,139,0,0,2,T,40.0
3946,139,0,0,3,T,20.0
3947,139,0,0,4,T,2.0
3948,139,0,1,0,T,65.0
3949,139,0,1,1,T,49.0
3950,139,0,1,2,T,22.0
